locale,key,locale_value,status,fr_value
ko,refund_apology_contact,"Nous nous excusons pour la gêne occasionnée. Si vous avez des questions ou avez besoin d'assistance, n'hésitez pas à nous contacter.",placeholder,"Nous nous excusons pour la gêne occasionnée. Si vous avez des questions ou avez besoin d'assistance, n'hésitez pas à nous contacter."
ko,mail_error_alert_title,"Alerte Échec Email",placeholder,"Alerte Échec Email"
ko,system_alert,"⚠️ ALERTE SYSTÈME",placeholder,"⚠️ ALERTE SYSTÈME"
ko,mail_send_failure_detected,"Échec d'envoi d'email détecté",placeholder,"Échec d'envoi d'email détecté"
ko,email_sending_problem,"Problème d'envoi d'email",placeholder,"Problème d'envoi d'email"
ko,email_send_failure_explanation,"Un email n'a pas pu être envoyé. Cela peut indiquer que la limite quotidienne a été atteinte ou qu'il y a un problème avec le serveur SMTP.",placeholder,"Un email n'a pas pu être envoyé. Cela peut indiquer que la limite quotidienne a été atteinte ou qu'il y a un problème avec le serveur SMTP."
ko,error_details,"Détails de l'erreur",placeholder,"Détails de l'erreur"
ko,label_failed_recipient,"Destinataire concerné",placeholder,"Destinataire concerné"
ko,label_context,Contexte,placeholder,Contexte
ko,label_error_message,"Message d'erreur",placeholder,"Message d'erreur"
ko,possible_causes,"Causes possibles",placeholder,"Causes possibles"
ko,cause_daily_limit,"Limite quotidienne atteinte",placeholder,"Limite quotidienne atteinte"
ko,cause_daily_limit_details,"La plateforme d'envoi peut limiter le nombre d'emails par jour.",placeholder,"La plateforme d'envoi peut limiter le nombre d'emails par jour."
ko,cause_smtp_connection,"Problème de connexion SMTP",placeholder,"Problème de connexion SMTP"
ko,cause_smtp_connection_details,"Le serveur SMTP peut être temporairement indisponible.",placeholder,"Le serveur SMTP peut être temporairement indisponible."
ko,cause_auth_failed,"Authentification échouée",placeholder,"Authentification échouée"
ko,cause_auth_failed_details,"Vérifiez les identifiants dans le fichier .env",placeholder,"Vérifiez les identifiants dans le fichier .env"
ko,cause_app_password_revoked,"Mot de passe d'application expiré",placeholder,"Mot de passe d'application expiré"
ko,cause_app_password_revoked_details,"Le mot de passe d'application peut avoir été révoqué ou expiré.",placeholder,"Le mot de passe d'application peut avoir été révoqué ou expiré."
ko,recommended_actions,"Actions recommandées",placeholder,"Actions recommandées"
ko,action_if_limit,"Si limite atteinte",placeholder,"Si limite atteinte"
ko,action_if_limit_details,"Attendez jusqu'à demain (réinitialisation à minuit PST).",placeholder,"Attendez jusqu'à demain (réinitialisation à minuit PST)."
ko,action_check_logs,"Vérifier les logs",placeholder,"Vérifier les logs"
ko,action_check_logs_details,"Consultez storage/logs/laravel.log",placeholder,"Consultez storage/logs/laravel.log"
ko,action_test_connection,"Tester la connexion",placeholder,"Tester la connexion"
ko,action_check_config,"Vérifier la configuration",placeholder,"Vérifier la configuration"
ko,action_check_config_details,"Contrôlez les paramètres SMTP dans le fichier .env",placeholder,"Contrôlez les paramètres SMTP dans le fichier .env"
ko,action_regenerate_password,"Régénérer le mot de passe",placeholder,"Régénérer le mot de passe"
ko,action_regenerate_password_details,"Si nécessaire, créez un nouveau mot de passe d'application.",placeholder,"Si nécessaire, créez un nouveau mot de passe d'application."
ko,system_information,"Informations système",placeholder,"Informations système"
ko,label_smtp_server,"Serveur SMTP",placeholder,"Serveur SMTP"
ko,label_port,Port,placeholder,Port
ko,label_account,Compte,placeholder,Compte
ko,label_environment,Environnement,placeholder,Environnement
ko,alert_auto_generated_notice,"Cette alerte est automatique. L'application continue de fonctionner normalement, mais les emails ne sont pas envoyés.",placeholder,"Cette alerte est automatique. L'application continue de fonctionner normalement, mais les emails ne sont pas envoyés."
ko,account_management_system,"Système de gestion des comptes",placeholder,"Système de gestion des comptes"
ko,alert_generated_by_safemail,"Cette alerte a été générée automatiquement par le système SafeMailService",placeholder,"Cette alerte a été générée automatiquement par le système SafeMailService"
ko,contact_technical_team,"Pour toute question, contactez votre équipe technique",placeholder,"Pour toute question, contactez votre équipe technique"
ko,password_reset_title,"Réinitialisation de mot de passe - TRANSFERFLUX",placeholder,"Réinitialisation de mot de passe - TRANSFERFLUX"
ko,password_reset_heading,"Réinitialisation de mot de passe",placeholder,"Réinitialisation de mot de passe"
ko,greeting_simple_name,"Bonjour :name,",placeholder,"Bonjour :name,"
ko,password_reset_reason,"Vous recevez cet e-mail car nous avons reçu une demande de réinitialisation de votre mot de passe.",placeholder,"Vous recevez cet e-mail car nous avons reçu une demande de réinitialisation de votre mot de passe."
ko,password_reset_click_link,"Veuillez cliquer sur le lien ci-dessous pour réinitialiser votre mot de passe :",placeholder,"Veuillez cliquer sur le lien ci-dessous pour réinitialiser votre mot de passe :"
ko,password_reset_no_action_needed,"Si vous n'avez pas demandé de réinitialisation de mot de passe, aucune autre action n'est requise.",placeholder,"Si vous n'avez pas demandé de réinitialisation de mot de passe, aucune autre action n'est requise."
ko,thank_you_using_brand,"Merci d'utiliser TRANSFERFLUX !",placeholder,"Merci d'utiliser TRANSFERFLUX !"
ku,compte_created_subject,"Ouverture de compte - TRANSFERFLUX",placeholder,"Ouverture de compte - TRANSFERFLUX"
ku,compte_created_title,"Ouverture de compte sur TRANSFERFLUX",placeholder,"Ouverture de compte sur TRANSFERFLUX"
ku,greeting,"Bonjour :name,",placeholder,"Bonjour :name,"
ku,compte_created_message,"Nous avons le plaisir de vous informer que votre compte a été créé avec succès et crédité d'un montant de <strong>:balance :currency</strong>.",placeholder,"Nous avons le plaisir de vous informer que votre compte a été créé avec succès et crédité d'un montant de <strong>:balance :currency</strong>."
ku,credentials_title,"Vos identifiants sont:",placeholder,"Vos identifiants sont:"
ku,label_email,Email,placeholder,Email
ku,label_password,"Mot de passe",placeholder,"Mot de passe"
ku,label_initial_balance,"💰 Solde initial:",placeholder,"💰 Solde initial:"
ku,cta_login,"Connectez-vous à votre espace client",placeholder,"Connectez-vous à votre espace client"
ku,info_access,"Vous pouvez maintenant accéder à votre compte et profiter de nos services.",placeholder,"Vous pouvez maintenant accéder à votre compte et profiter de nos services."
ku,support_contact,"Si vous avez des questions ou si vous avez besoin de plus d'informations, <a href=""#"" class=""support-link"">contactez notre support</a>.",placeholder,"Si vous avez des questions ou si vous avez besoin de plus d'informations, <a href=""#"" class=""support-link"">contactez notre support</a>."
ku,footer_thanks,"Merci d\'utiliser TRANSFERFLUX !",placeholder,"Merci d\'utiliser TRANSFERFLUX !"
ku,footer_brand,TRANSFERFLUX,placeholder,TRANSFERFLUX
ku,footer_partner,"Votre partenaire financier de confiance 🏦",placeholder,"Votre partenaire financier de confiance 🏦"
ku,virement_success_subject,"Virement effectué avec succès - TRANSFERFLUX",placeholder,"Virement effectué avec succès - TRANSFERFLUX"
ku,virement_success_title,"Virement Effectué avec Succès",placeholder,"Virement Effectué avec Succès"
ku,virement_success_message,"Nous vous informons que votre virement a été effectué avec succès.",placeholder,"Nous vous informons que votre virement a été effectué avec succès."
ku,virement_failed_subject,"Échec de virement - TRANSFERFLUX",placeholder,"Échec de virement - TRANSFERFLUX"
ku,virement_failed_title,"Échec de Virement",placeholder,"Échec de Virement"
ku,virement_failed_message,"Nous vous informons que votre virement a échoué.",placeholder,"Nous vous informons que votre virement a échoué."
ku,details_title,"Détails du virement",placeholder,"Détails du virement"
ku,label_amount,"💰 Montant :",placeholder,"💰 Montant :"
ku,label_date,"📅 Date :",placeholder,"📅 Date :"
ku,label_beneficiary,"👤 Bénéficiaire :",placeholder,"👤 Bénéficiaire :"
ku,virement_notice,"Le traitement du transfert sera effectué dans les 1-3 jours ouvrables.",placeholder,"Le traitement du transfert sera effectué dans les 1-3 jours ouvrables."
ku,thanks,"Merci,",placeholder,"Merci,"
ku,contact_support_for_info,"Pour plus d'informations, veuillez contacter notre service client.",placeholder,"Pour plus d'informations, veuillez contacter notre service client."
ku,regards,"Cordialement,",placeholder,"Cordialement,"
ku,service_client,"Service Client",placeholder,"Service Client"
ku,auto_generated_notice,"Cet email a été envoyé automatiquement, merci de ne pas y répondre directement.",placeholder,"Cet email a été envoyé automatiquement, merci de ne pas y répondre directement."
ku,compte_activated_title,"Compte Activé - TRANSFERFLUX",placeholder,"Compte Activé - TRANSFERFLUX"
ku,compte_activated_heading,"Compte Activé avec Succès",placeholder,"Compte Activé avec Succès"
ku,good_news,"✅ Bonne nouvelle :",placeholder,"✅ Bonne nouvelle :"
ku,compte_activated_message,"Votre compte TRANSFERFLUX a été activé et est désormais pleinement opérationnel !",placeholder,"Votre compte TRANSFERFLUX a été activé et est désormais pleinement opérationnel !"
ku,compte_activated_explanation,"Vous pouvez effectuer toutes vos transactions en toute sécurité.",placeholder,"Vous pouvez effectuer toutes vos transactions en toute sécurité."
ku,label_holder,Titulaire,placeholder,Titulaire
ku,label_current_balance,"Solde actuel",placeholder,"Solde actuel"
ku,label_status,Statut,placeholder,Statut
ku,status_active,ACTIVÉ,placeholder,ACTIVÉ
ku,you_can_now,"Vous pouvez maintenant :",placeholder,"Vous pouvez maintenant :"
ku,can_make_transfers,"Effectuer des virements et transferts",placeholder,"Effectuer des virements et transferts"
ku,check_balance,"Consulter votre solde en temps réel",placeholder,"Consulter votre solde en temps réel"
ku,manage_transactions,"Gérer vos transactions en toute sécurité",placeholder,"Gérer vos transactions en toute sécurité"
ku,access_services,"Accéder à tous nos services bancaires",placeholder,"Accéder à tous nos services bancaires"
ku,thanks_welcome,"Merci de votre confiance et bienvenue dans la famille TRANSFERFLUX !",placeholder,"Merci de votre confiance et bienvenue dans la famille TRANSFERFLUX !"
ku,unlock_code_used_title,"Code de Déblocage Utilisé - TRANSFERFLUX",placeholder,"Code de Déblocage Utilisé - TRANSFERFLUX"
ku,unlock_code_used_heading,"Code de Déblocage Utilisé",placeholder,"Code de Déblocage Utilisé"
ku,greeting_simple,"Bonjour,",placeholder,"Bonjour,"
ku,info_notification,"ℹ️ Notification :",placeholder,"ℹ️ Notification :"
ku,unlock_code_used_alert,"Un code de déblocage vient d'être utilisé sur votre compte.",placeholder,"Un code de déblocage vient d'être utilisé sur votre compte."
ku,unlock_code_used_explanation,"Nous vous informons qu'un code de déblocage a été saisi et validé pour une transaction.",placeholder,"Nous vous informons qu'un code de déblocage a été saisi et validé pour une transaction."
ku,label_date_time,"Date et heure",placeholder,"Date et heure"
ku,label_transfer_amount,"Montant du transfert",placeholder,"Montant du transfert"
ku,label_recipient,Destinataire,placeholder,Destinataire
ku,urgent_if_not_you,"⚠️ Si vous n'êtes pas à l'origine de cette action :",placeholder,"⚠️ Si vous n'êtes pas à l'origine de cette action :"
ku,contact_support_immediately,"Contactez immédiatement notre service client",placeholder,"Contactez immédiatement notre service client"
ku,check_recent_transactions,"Vérifiez toutes vos transactions récentes",placeholder,"Vérifiez toutes vos transactions récentes"
ku,change_access_codes,"Changez vos codes d'accès par mesure de sécurité",placeholder,"Changez vos codes d'accès par mesure de sécurité"
ku,if_legitimate,"✅ Si cette action est légitime :",placeholder,"✅ Si cette action est légitime :"
ku,client_can_finalize,"Votre client peut maintenant finaliser sa transaction en toute sécurité.",placeholder,"Votre client peut maintenant finaliser sa transaction en toute sécurité."
ku,transfer_unlock_code_title,"Code de déblocage - TRANSFERFLUX",placeholder,"Code de déblocage - TRANSFERFLUX"
ku,transfer_unlock_heading,"Code de déblocage du virement",placeholder,"Code de déblocage du virement"
ku,transfer_unlock_message_intro,"Votre code de déblocage pour le virement est indiqué ci-dessous :",placeholder,"Votre code de déblocage pour le virement est indiqué ci-dessous :"
ku,transfer_unlock_code_label,"Le code est :",placeholder,"Le code est :"
